XxY,slice_ID,raw_x,raw_y,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_200_genes,pct_counts_in_top_500_genes,total_counts_mt,pct_counts_mt,batch,clusters,clusters_0.7,new_x,new_y,new_z,dotShape,clusters_0.6,clusters_0.5,clusters_0.4,clusters_0.3
14720x114740-3,E16-18_S04_a,14720,114740,429,429,6.063785208687608,1672.0,7.422374,38.27751196172249,55.980861244019145,77.93062200956938,100.0,0.0,0.0,3,12,12,-74.462363280892,59.47041618647837,30000.0,circle,12,11,8,8
14720x114760-3,E16-18_S04_a,14720,114760,437,437,6.082218910376446,1625.0,7.3938785,38.03076923076923,55.81538461538461,77.84615384615384,100.0,0.0,0.0,3,12,12,-76.0371510073547,79.40832088121955,30000.0,circle,12,11,8,8
14720x114780-3,E16-18_S04_a,14720,114780,490,490,6.19644412779452,1966.0,7.5842648,37.18209562563581,54.62868769074263,74.87283825025432,100.0,0.0,0.0,3,12,12,-77.61193873381737,99.34622557596074,30000.0,circle,12,11,8,8
14720x114800-3,E16-18_S04_a,14720,114800,427,427,6.059123195581797,1810.0,7.5016346,43.25966850828729,60.22099447513812,80.88397790055248,100.0,0.0,0.0,3,15,1,-79.18672646028006,119.28413027070194,30000.0,circle,14,4,5,6
14720x114820-3,E16-18_S04_a,14720,114820,433,433,6.073044534100405,2235.0,7.712444,43.22147651006711,61.65548098434005,81.25279642058165,100.0,0.0,0.0,3,15,1,-80.76151418674273,139.22203496544313,30000.0,circle,14,4,5,6
14720x114840-3,E16-18_S04_a,14720,114840,537,537,6.2878585601617845,3197.0,8.070281,47.0441038473569,64.3102908977166,80.79449483891148,98.84266499843604,0.0,0.0,3,1,1,-82.33630191320542,159.1599396601843,30000.0,circle,2,4,5,6
14720x114860-3,E16-18_S04_a,14720,114860,535,535,6.284134161070802,2831.0,7.9487386,40.58636524196397,58.919109855174845,77.74637937124692,98.76368774284705,0.0,0.0,3,1,1,-83.91108963966809,179.09784435492548,30000.0,circle,2,4,5,6
14720x114880-3,E16-18_S04_a,14720,114880,557,557,6.324358962381311,2800.0,7.9377317,39.64285714285714,56.785714285714285,74.60714285714286,97.96428571428571,0.0,0.0,3,1,1,-85.48587736613078,199.0357490496667,30000.0,circle,2,4,5,6
14720x114900-3,E16-18_S04_a,14720,114900,583,583,6.369900982828227,2954.0,7.991254,37.576167907921466,55.51794177386594,73.22274881516587,97.19025050778606,0.0,0.0,3,1,1,-87.06066509259345,218.97365374440787,30000.0,circle,2,4,5,6
14720x114920-3,E16-18_S04_a,14720,114920,559,559,6.327936783729195,2973.0,7.997663,39.15237134207871,57.685839219643455,75.41204170871174,98.01547258661284,0.0,0.0,3,1,1,-88.63545281905614,238.91155843914908,30000.0,circle,2,4,5,6
14720x114940-3,E16-18_S04_a,14720,114940,532,532,6.278521424165844,2615.0,7.869402,39.349904397705544,56.82600382409178,75.71701720841301,98.77629063097514,0.0,0.0,3,1,1,-90.21024054551881,258.84946313389025,30000.0,circle,2,4,5,6
14740x114460-3,E16-18_S04_a,14740,114460,462,462,6.137727054086234,2541.0,7.8407063,46.005509641873275,64.6202282565919,82.92011019283747,100.0,0.0,0.0,3,2,3,-32.4774304156733,-218.0854618134356,30000.0,circle,4,0,2,3
14740x114480-3,E16-18_S04_a,14740,114480,504,504,6.22455842927536,2851.0,7.9557757,45.0368291827429,63.135741844966674,80.95405121010172,99.85969835145563,0.0,0.0,3,2,3,-34.05221814213598,-198.1475571186944,30000.0,circle,4,0,2,3
14740x114500-3,E16-18_S04_a,14740,114500,455,455,6.1224928095143865,2722.0,7.9094896,46.877296105804554,65.87068332108743,83.94562821454812,100.0,0.0,0.0,3,2,3,-35.62700586859866,-178.20965242395323,30000.0,circle,4,0,2,3
14740x114520-3,E16-18_S04_a,14740,114520,365,365,5.902633333401366,1729.0,7.455877,45.80682475419317,65.47137073452863,87.56506651243492,100.0,0.0,0.0,3,10,13,-37.20179359506134,-158.27174772921202,30000.0,circle,10,0,2,3
14740x114540-3,E16-18_S04_a,14740,114540,405,405,6.0063531596017325,1768.0,7.47817,38.68778280542987,57.126696832579185,80.26018099547511,100.0,0.0,0.0,3,10,13,-38.77658132152402,-138.33384303447085,30000.0,circle,10,0,2,3
14740x114560-3,E16-18_S04_a,14740,114560,355,355,5.87493073085203,1408.0,7.2506356,41.05113636363637,60.51136363636363,85.08522727272727,100.0,0.0,0.0,3,12,12,-40.3513690479867,-118.39593833972965,30000.0,circle,12,11,8,8
14740x114580-3,E16-18_S04_a,14740,114580,426,426,6.056784013228625,2018.0,7.6103578,41.62537165510407,60.60455896927651,80.62438057482656,100.0,0.0,0.0,3,18,17,-41.92615677444938,-98.45803364498846,30000.0,circle,13,12,8,8
14740x114600-3,E16-18_S04_a,14740,114600,462,462,6.137727054086234,2048.0,7.6251073,41.259765625,58.203125,78.7109375,100.0,0.0,0.0,3,18,17,-43.50094450091206,-78.52012895024727,30000.0,circle,13,12,8,8
14740x114620-3,E16-18_S04_a,14740,114620,420,420,6.042632833682381,2033.0,7.6177597,43.33497294638465,62.223315297589764,81.94786030496802,100.0,0.0,0.0,3,18,17,-45.07573222737474,-58.582224255506084,30000.0,circle,13,12,8,8
14740x114640-3,E16-18_S04_a,14740,114640,329,329,5.799092654460526,1454.0,7.282761,45.46079779917469,64.1678129298487,87.5515818431912,100.0,0.0,0.0,3,18,17,-46.650519953837424,-38.6443195607649,30000.0,circle,13,12,8,8
14740x114660-3,E16-18_S04_a,14740,114660,269,269,5.598421958998375,972.0,6.880384,49.074074074074076,69.23868312757202,92.90123456790124,100.0,0.0,0.0,3,18,17,-48.225307680300105,-18.706414866023707,30000.0,circle,13,12,8,8
14740x114680-3,E16-18_S04_a,14740,114680,320,320,5.771441123130016,1354.0,7.211557,45.71639586410635,65.58345642540621,89.29098966026588,100.0,0.0,0.0,3,18,17,-49.800095406762786,1.2314898287174803,30000.0,circle,13,12,8,8
14740x114700-3,E16-18_S04_a,14740,114700,429,429,6.063785208687608,1862.0,7.5299435,41.890440386680986,59.34479054779806,80.45112781954887,100.0,0.0,0.0,3,18,17,-51.37488313322547,21.16939452345867,30000.0,circle,13,12,8,8
14740x114720-3,E16-18_S04_a,14740,114720,445,445,6.100318952020064,1723.0,7.4524026,37.899013348810215,56.00696459663378,77.59721416134649,100.0,0.0,0.0,3,18,17,-52.94967085968815,41.107299218199856,30000.0,circle,13,12,8,8
14740x114740-3,E16-18_S04_a,14740,114740,455,455,6.1224928095143865,1779.0,7.484369,38.954468802698145,56.323777403035415,77.6840921866217,100.0,0.0,0.0,3,12,12,-54.52445858615083,61.04520391294105,30000.0,circle,12,11,8,8
14740x114760-3,E16-18_S04_a,14740,114760,450,450,6.111467339502679,1796.0,7.493874,37.30512249443207,55.84632516703786,78.4521158129176,100.0,0.0,0.0,3,12,12,-56.09924631261351,80.98310860768224,30000.0,circle,12,11,8,8
14740x114780-3,E16-18_S04_a,14740,114780,485,485,6.186208623900494,2040.0,7.6211953,38.23529411764706,55.09803921568628,76.07843137254902,100.0,0.0,0.0,3,12,12,-57.67403403907619,100.92101330242342,30000.0,circle,12,11,8,8
14740x114800-3,E16-18_S04_a,14740,114800,532,532,6.278521424165844,2348.0,7.761745,37.01022146507666,53.96081771720613,73.38160136286201,98.63713798977854,0.0,0.0,3,15,1,-59.24882176553887,120.85891799716461,30000.0,circle,14,4,5,6
14740x114820-3,E16-18_S04_a,14740,114820,520,520,6.255750041753367,2883.0,7.9669333,42.837322233784256,60.45785639958376,79.39646201873049,99.30627818244884,0.0,0.0,3,1,1,-60.82360949200155,140.7968226919058,30000.0,circle,2,4,5,6
14740x114840-3,E16-18_S04_a,14740,114840,515,515,6.246106765481563,2923.0,7.9807076,47.656517276770444,65.34382483749572,82.07321245295928,99.48682860075266,0.0,0.0,3,1,1,-62.39839721846423,160.734727386647,30000.0,circle,2,4,5,6
14740x114860-3,E16-18_S04_a,14740,114860,517,517,6.249975242259483,2750.0,7.9197197,41.63636363636364,58.58181818181818,77.96363636363637,99.38181818181818,0.0,0.0,3,1,1,-63.97318494492691,180.67263208138817,30000.0,circle,2,4,5,6
14740x114880-3,E16-18_S04_a,14740,114880,518,518,6.251903883165888,2555.0,7.846199,39.138943248532286,56.32093933463796,75.96868884540118,99.29549902152642,0.0,0.0,3,1,1,-65.54797267138959,200.61053677612938,30000.0,circle,2,4,5,6
14740x114900-3,E16-18_S04_a,14740,114900,557,557,6.324358962381311,2865.0,7.9606724,41.29144851657941,59.75567190226876,77.38219895287958,98.01047120418848,0.0,0.0,3,1,1,-67.12276039785228,220.54844147087056,30000.0,circle,2,4,5,6
14740x114920-3,E16-18_S04_a,14740,114920,510,510,6.236369590203704,2616.0,7.869784,39.37308868501529,58.52446483180428,78.17278287461774,99.61773700305811,0.0,0.0,3,1,1,-68.69754812431495,240.48634616561174,30000.0,circle,2,4,5,6
14740x114940-3,E16-18_S04_a,14740,114940,553,553,6.317164686747284,2762.0,7.9240723,40.62273714699493,57.856625633598846,75.70601013758146,98.08110065170168,0.0,0.0,3,1,1,-70.27233585077764,260.4242508603529,30000.0,circle,2,4,5,6
14760x114460-3,E16-18_S04_a,14760,114460,458,458,6.129050210060545,2518.0,7.8316174,47.1803018268467,65.17077045274027,83.79666401906275,100.0,0.0,0.0,3,2,3,-12.539525720932106,-216.51067408697293,30000.0,circle,4,0,2,3
14760x114480-3,E16-18_S04_a,14760,114480,516,516,6.248042874508429,3168.0,8.061172,45.359848484848484,64.52020202020202,82.07070707070707,99.4949494949495,0.0,0.0,3,2,3,-14.114313447394787,-196.57276939223172,30000.0,circle,4,0,2,3
14760x114500-3,E16-18_S04_a,14760,114500,464,464,6.142037405587356,2332.0,7.7549105,43.78216123499142,62.264150943396224,81.94682675814752,100.0,0.0,0.0,3,2,3,-15.689101173857468,-176.63486469749054,30000.0,circle,4,0,2,3
14760x114520-3,E16-18_S04_a,14760,114520,426,426,6.056784013228625,2074.0,7.6377163,44.310511089681775,62.87367405978785,82.88331726133076,100.0,0.0,0.0,3,10,13,-17.26388890032015,-156.69696000274934,30000.0,circle,10,0,2,3
14760x114540-3,E16-18_S04_a,14760,114540,509,509,6.234410725718371,2238.0,7.7137847,38.38248436103664,54.20017873100983,74.39678284182307,99.59785522788204,0.0,0.0,3,10,13,-18.83867662678283,-136.75905530800816,30000.0,circle,10,0,2,3
14760x114560-3,E16-18_S04_a,14760,114560,462,462,6.137727054086234,2023.0,7.612831,39.8418190805734,56.9451309935739,77.60751359367276,100.0,0.0,0.0,3,18,17,-20.413464353245512,-116.82115061326697,30000.0,circle,13,12,8,8
14760x114580-3,E16-18_S04_a,14760,114580,419,419,6.040254711277414,1883.0,7.5411525,43.75995751460435,61.28518321826873,81.46574614976102,100.0,0.0,0.0,3,18,18,-21.988252079708193,-96.88324591852579,30000.0,circle,13,12,7,7
14760x114600-3,E16-18_S04_a,14760,114600,417,417,6.035481432524756,2067.0,7.6343374,45.76681180454765,64.19932268988873,83.26076439283987,100.0,0.0,0.0,3,18,17,-23.563039806170874,-76.9453412237846,30000.0,circle,13,12,8,8
14760x114620-3,E16-18_S04_a,14760,114620,338,338,5.82600010738045,1611.0,7.385231,50.217256362507754,69.02545003103663,89.3854748603352,100.0,0.0,0.0,3,18,17,-25.137827532633555,-57.0074365290434,30000.0,circle,13,12,8,8
14760x114640-3,E16-18_S04_a,14760,114640,261,261,5.568344503761097,1075.0,6.9810057,51.813953488372086,72.27906976744187,94.32558139534883,100.0,0.0,0.0,3,18,17,-26.712615259096236,-37.06953183430222,30000.0,circle,13,12,8,8
14760x114660-3,E16-18_S04_a,14760,114660,304,304,5.720311776607412,1246.0,7.128496,45.6661316211878,65.65008025682182,90.0481540930979,100.0,0.0,0.0,3,18,17,-28.287402985558916,-17.131627139561026,30000.0,circle,13,12,8,8
14760x114680-3,E16-18_S04_a,14760,114680,318,318,5.765191102784844,1290.0,7.1631722,45.03875968992248,64.4186046511628,88.44961240310077,100.0,0.0,0.0,3,18,17,-29.862190712021597,2.8062775551801615,30000.0,circle,13,12,8,8
14760x114700-3,E16-18_S04_a,14760,114700,456,456,6.124683390894205,2156.0,7.6764736,39.56400742115028,58.39517625231912,79.59183673469387,100.0,0.0,0.0,3,18,17,-31.436978438484278,22.74418224992135,30000.0,circle,13,12,8,8
14760x114720-3,E16-18_S04_a,14760,114720,477,477,6.169610732491456,1987.0,7.5948844,37.896326119778564,56.265727226975336,76.2455963764469,100.0,0.0,0.0,3,12,12,-33.011766164946955,42.68208694466254,30000.0,circle,12,11,8,8
14760x114740-3,E16-18_S04_a,14760,114740,463,463,6.139884552226255,1880.0,7.539559,38.82978723404255,56.48936170212766,77.76595744680851,100.0,0.0,0.0,3,12,12,-34.586553891409636,62.61999163940373,30000.0,circle,12,11,8,8
14760x114760-3,E16-18_S04_a,14760,114760,388,388,5.963579343618446,1507.0,7.3185396,39.548772395487724,58.52687458526875,81.95089581950896,100.0,0.0,0.0,3,12,12,-36.16134161787232,82.55789633414491,30000.0,circle,12,11,8,8
14760x114780-3,E16-18_S04_a,14760,114780,418,418,6.037870919922137,1495.0,7.31055,36.98996655518395,55.51839464882943,78.32775919732441,100.0,0.0,0.0,3,12,12,-37.736129344335,102.4958010288861,30000.0,circle,12,11,8,8
14760x114800-3,E16-18_S04_a,14760,114800,470,470,6.154858094016418,2180.0,7.6875386,42.84403669724771,59.63302752293578,79.1743119266055,100.0,0.0,0.0,3,15,1,-39.31091707079768,122.4337057236273,30000.0,circle,14,4,5,6
14760x114820-3,E16-18_S04_a,14760,114820,421,421,6.045005314036012,2162.0,7.679251,44.03330249768732,62.534690101757626,82.74745605920444,100.0,0.0,0.0,3,15,1,-40.88570479726036,142.37161041836848,30000.0,circle,14,4,5,6
14760x114840-3,E16-18_S04_a,14760,114840,516,516,6.248042874508429,2976.0,7.9986715,44.52284946236559,61.49193548387096,79.40188172043011,99.46236559139786,0.0,0.0,3,1,1,-42.46049252372304,162.30951511310968,30000.0,circle,2,4,5,6
14760x114860-3,E16-18_S04_a,14760,114860,529,529,6.272877006546167,2780.0,7.930566,39.89208633093525,58.489208633093526,77.26618705035972,98.9568345323741,0.0,0.0,3,1,1,-44.03528025018572,182.24741980785086,30000.0,circle,2,4,5,6
14760x114880-3,E16-18_S04_a,14760,114880,575,575,6.3561076606958915,3041.0,8.02027,35.94212430121671,53.83097665241697,73.26537323248931,97.53370601775731,0.0,0.0,3,1,1,-45.6100679766484,202.18532450259204,30000.0,circle,2,4,5,6
14760x114900-3,E16-18_S04_a,14760,114900,557,557,6.324358962381311,2796.0,7.9363027,39.87839771101574,57.40343347639485,76.43061516452074,97.96137339055794,0.0,0.0,3,1,1,-47.18485570311108,222.12322919733325,30000.0,circle,2,4,5,6
14760x114920-3,E16-18_S04_a,14760,114920,565,565,6.338594078203183,2914.0,7.977625,39.121482498284145,56.966369251887436,75.87508579272478,97.76938915579959,0.0,0.0,3,1,1,-48.759643429573764,242.06113389207442,30000.0,circle,2,4,5,6
14760x114940-3,E16-18_S04_a,14760,114940,526,526,6.267200548541362,2571.0,7.852439,38.934266822248155,55.892648774795795,75.30143912874368,98.98872034227927,0.0,0.0,3,1,1,-50.334431156036445,261.99903858681563,30000.0,circle,2,4,5,6
14780x114440-3,E16-18_S04_a,14780,114440,370,370,5.916202062607435,1777.0,7.4832444,48.95891952729319,67.0793472144063,86.88801350590883,100.0,0.0,0.0,3,2,3,8.973166700271763,-234.87379105525142,30000.0,circle,4,0,2,3
14780x114460-3,E16-18_S04_a,14780,114460,568,568,6.343880434126331,3105.0,8.041091,43.510466988727856,60.93397745571658,78.06763285024154,97.80998389694042,0.0,0.0,3,2,3,7.3983789738090815,-214.93588636051024,30000.0,circle,4,0,2,3
14780x114480-3,E16-18_S04_a,14780,114480,605,605,6.406879986069314,3407.0,8.133881,42.94100381567361,60.405048429703555,76.75374229527444,96.91810977399471,0.0,0.0,3,2,3,5.823591247346401,-194.99798166576903,30000.0,circle,4,0,2,3
14780x114500-3,E16-18_S04_a,14780,114500,502,502,6.220590170099739,2691.0,7.89804,43.06949089557785,61.46413972500929,80.08175399479748,99.92567818654776,0.0,0.0,3,10,13,4.24880352088372,-175.06007697102785,30000.0,circle,10,0,2,3
14780x114520-3,E16-18_S04_a,14780,114520,420,420,6.042632833682381,1921.0,7.5611215,43.62311296199896,62.57157730348777,82.92555960437272,100.0,0.0,0.0,3,10,13,2.6740157944210394,-155.12217227628668,30000.0,circle,10,0,2,3
14780x114540-3,E16-18_S04_a,14780,114540,438,438,6.0844994130751715,2002.0,7.6024013,43.20679320679321,60.53946053946054,80.96903096903097,100.0,0.0,0.0,3,10,13,1.0992280679583586,-135.18426758154547,30000.0,circle,10,0,2,3
14780x114560-3,E16-18_S04_a,14780,114560,480,480,6.175867270105761,2278.0,7.731492,45.08340649692713,61.5891132572432,79.36786654960491,100.0,0.0,0.0,3,18,18,-0.47555965850432225,-115.24636288680429,30000.0,circle,13,12,7,7
14780x114580-3,E16-18_S04_a,14780,114580,431,431,6.068425588244111,2096.0,7.648263,45.276717557251914,63.02480916030534,81.87022900763358,100.0,0.0,0.0,3,18,18,-2.050347384967003,-95.3084581920631,30000.0,circle,13,12,7,7
14780x114600-3,E16-18_S04_a,14780,114600,229,229,5.438079308923196,857.0,6.7546043,54.95915985997666,76.5460910151692,96.61610268378062,100.0,0.0,0.0,3,18,17,-3.625135111429684,-75.37055349732191,30000.0,circle,13,12,8,8
14780x114620-3,E16-18_S04_a,14780,114620,183,183,5.214935757608986,626.0,6.4409466,58.30670926517571,82.74760383386581,100.0,100.0,0.0,0.0,3,18,17,-5.199922837892365,-55.43264880258072,30000.0,circle,13,12,8,8
14780x114640-3,E16-18_S04_a,14780,114640,217,217,5.384495062789089,894.0,6.7968235,56.935123042505595,79.41834451901566,98.09843400447427,100.0,0.0,0.0,3,18,17,-6.774710564355046,-35.49474410783954,30000.0,circle,13,12,8,8
14780x114660-3,E16-18_S04_a,14780,114660,256,256,5.54907608489522,1069.0,6.975414,54.630495790458376,75.02338634237606,94.76145930776426,100.0,0.0,0.0,3,18,17,-8.349498290817726,-15.556839413098345,30000.0,circle,13,12,8,8
14780x114680-3,E16-18_S04_a,14780,114680,249,249,5.521460917862246,873.0,6.7730803,51.317296678121416,73.08132875143184,94.38717067583046,100.0,0.0,0.0,3,18,17,-9.924286017280407,4.381065281642843,30000.0,circle,13,12,8,8
14780x114700-3,E16-18_S04_a,14780,114700,350,350,5.860786223465865,1438.0,7.2717037,46.24478442280946,65.57719054242003,86.99582753824757,100.0,0.0,0.0,3,18,17,-11.499073743743088,24.318969976384032,30000.0,circle,13,12,8,8
14780x114720-3,E16-18_S04_a,14780,114720,498,498,6.212606095751519,2013.0,7.607878,37.15846994535519,53.80029806259314,74.61500248385494,100.0,0.0,0.0,3,12,12,-13.073861470205768,44.25687467112522,30000.0,circle,12,11,8,8
14780x114740-3,E16-18_S04_a,14780,114740,404,404,6.003887067106539,1556.0,7.3505163,39.91002570694087,59.19023136246787,82.26221079691517,100.0,0.0,0.0,3,12,12,-14.64864919666845,64.19477936586641,30000.0,circle,12,11,8,8
14780x114760-3,E16-18_S04_a,14780,114760,386,386,5.958424693029782,1346.0,7.205635,35.73551263001486,54.38335809806835,79.42050520059435,100.0,0.0,0.0,3,12,12,-16.223436923131132,84.1326840606076,30000.0,circle,12,11,8,8
14780x114780-3,E16-18_S04_a,14780,114780,449,449,6.1092475827643655,1685.0,7.4301143,35.78635014836795,53.29376854599407,75.48961424332344,100.0,0.0,0.0,3,12,12,-17.798224649593813,104.07058875534878,30000.0,circle,12,11,8,8
14780x114800-3,E16-18_S04_a,14780,114800,526,526,6.267200548541362,2348.0,7.761745,36.8824531516184,54.429301533219764,74.48892674616695,98.89267461669506,0.0,0.0,3,12,12,-19.373012376056494,124.00849345008997,30000.0,circle,12,4,5,6
14780x114820-3,E16-18_S04_a,14780,114820,532,532,6.278521424165844,2583.0,7.857094,40.76655052264808,57.2977158343012,76.30662020905923,98.76113046844755,0.0,0.0,3,15,1,-20.947800102519174,143.94639814483116,30000.0,circle,14,4,5,6
14780x114840-3,E16-18_S04_a,14780,114840,515,515,6.246106765481563,2742.0,7.9168077,43.544857768052516,61.560904449307074,80.1239970824216,99.45295404814004,0.0,0.0,3,1,1,-22.522587828981855,163.88430283957234,30000.0,circle,2,4,5,6
14780x114860-3,E16-18_S04_a,14780,114860,526,526,6.267200548541362,2898.0,7.9721212,41.58040027605245,60.59351276742581,79.39958592132506,99.10282953761215,0.0,0.0,3,1,1,-24.097375555444536,183.82220753431355,30000.0,circle,2,4,5,6
14780x114880-3,E16-18_S04_a,14780,114880,614,614,6.421622267806518,3380.0,8.125927,38.66863905325444,55.50295857988166,73.63905325443787,96.62721893491124,0.0,0.0,3,1,1,-25.672163281907217,203.76011222905473,30000.0,circle,2,4,5,6
14780x114900-3,E16-18_S04_a,14780,114900,558,558,6.326149473155099,2749.0,7.9193563,38.959621680611136,55.80210985813024,74.20880320116406,97.89014186977083,0.0,0.0,3,1,1,-27.246951008369898,223.6980169237959,30000.0,circle,2,4,5,6
14780x114920-3,E16-18_S04_a,14780,114920,561,561,6.331501849893691,2723.0,7.909857,37.568857877341166,55.820785897906724,75.06426735218508,97.759823723834,0.0,0.0,3,1,1,-28.82173873483258,243.6359216185371,30000.0,circle,2,4,5,6
14800x114440-3,E16-18_S04_a,14800,114440,411,411,6.021023349349527,2133.0,7.6657534,46.976090014064695,66.90107829348335,84.99765588373184,100.0,0.0,0.0,3,2,3,28.91107139501295,-233.29900332878873,30000.0,circle,4,0,2,3
14800x114460-3,E16-18_S04_a,14800,114460,483,483,6.182084906716632,2572.0,7.852828,46.578538102643854,63.99688958009331,82.07620528771385,100.0,0.0,0.0,3,2,3,27.33628366855027,-213.36109863404755,30000.0,circle,4,0,2,3
14800x114480-3,E16-18_S04_a,14800,114480,558,558,6.326149473155099,3323.0,8.108924,44.98946734878122,62.834787842311165,80.40926873307252,98.25458922660246,0.0,0.0,3,2,3,25.76149594208759,-193.42319393930637,30000.0,circle,4,0,2,3
14800x114500-3,E16-18_S04_a,14800,114500,508,508,6.2324480165505225,2839.0,7.9515595,42.33885170834801,60.76083127861923,79.85206058471293,99.71821063754844,0.0,0.0,3,10,13,24.186708215624908,-173.48528924456517,30000.0,circle,10,0,2,3
14800x114520-3,E16-18_S04_a,14800,114520,419,419,6.040254711277414,1981.0,7.5918617,46.03735487127713,62.79656739020697,82.43311458859162,100.0,0.0,0.0,3,10,13,22.611920489162227,-153.547384549824,30000.0,circle,10,0,2,3
14800x114540-3,E16-18_S04_a,14800,114540,436,436,6.07993319509559,1830.0,7.5126176,42.786885245901644,60.81967213114754,81.14754098360656,100.0,0.0,0.0,3,10,13,21.037132762699546,-133.6094798550828,30000.0,circle,10,0,2,3
14800x114560-3,E16-18_S04_a,14800,114560,306,306,5.726847747587197,1317.0,7.183871,46.39331814730448,65.67957479119211,89.749430523918,100.0,0.0,0.0,3,18,17,19.462345036236865,-113.6715751603416,30000.0,circle,13,12,8,8
14800x114580-3,E16-18_S04_a,14800,114580,331,331,5.805134968916488,1453.0,7.2820735,50.44735030970406,68.82312456985548,89.67653131452168,100.0,0.0,0.0,3,18,17,17.887557309774184,-93.73367046560043,30000.0,circle,13,12,8,8
14800x114600-3,E16-18_S04_a,14800,114600,270,270,5.602118820879701,1145.0,7.044033,55.37117903930131,75.02183406113538,93.88646288209607,100.0,0.0,0.0,3,18,17,16.312769583311503,-73.79576577085923,30000.0,circle,13,12,8,8
14800x114620-3,E16-18_S04_a,14800,114620,158,158,5.0689042022202315,527.0,6.2690964,66.98292220113852,88.9943074003795,100.0,100.0,0.0,0.0,3,18,17,14.737981856848824,-53.85786107611804,30000.0,circle,13,12,8,8
14800x114640-3,E16-18_S04_a,14800,114640,194,194,5.272999558563747,732.0,6.5971456,60.65573770491803,83.19672131147541,100.0,100.0,0.0,0.0,3,18,17,13.163194130386143,-33.919956381376856,30000.0,circle,13,12,8,8
14800x114660-3,E16-18_S04_a,14800,114660,246,246,5.5093883366279774,885.0,6.786717,49.49152542372882,72.7683615819209,94.80225988700565,100.0,0.0,0.0,3,18,17,11.588406403923463,-13.982051686635664,30000.0,circle,13,12,8,8
14800x114680-3,E16-18_S04_a,14800,114680,270,270,5.602118820879701,998.0,6.906755,48.897795591182366,70.04008016032064,92.98597194388778,100.0,0.0,0.0,3,18,17,10.013618677460782,5.9558530081055245,30000.0,circle,13,12,8,8
14800x114700-3,E16-18_S04_a,14800,114700,349,349,5.857933154483459,1512.0,7.32185,46.82539682539682,65.34391534391534,86.97089947089947,100.0,0.0,0.0,3,18,17,8.438830950998101,25.893757702846713,30000.0,circle,13,12,8,8
14800x114720-3,E16-18_S04_a,14800,114720,502,502,6.220590170099739,2250.0,7.71913,39.2,56.8,76.35555555555555,99.91111111111111,0.0,0.0,3,12,12,6.864043224535419,45.8316623975879,30000.0,circle,12,11,8,8
14800x114740-3,E16-18_S04_a,14800,114740,447,447,6.104793232414985,1842.0,7.51915,40.17372421281216,58.08903365906624,78.93593919652552,100.0,0.0,0.0,3,12,12,5.289255498072738,65.76956709232908,30000.0,circle,12,11,8,8
14800x114760-3,E16-18_S04_a,14800,114760,397,397,5.986452005284438,1335.0,7.1974354,38.05243445692884,56.32958801498127,80.5992509363296,100.0,0.0,0.0,3,12,12,3.714467771610058,85.70747178707028,30000.0,circle,12,11,8,8
14800x114780-3,E16-18_S04_a,14800,114780,455,455,6.1224928095143865,1725.0,7.453562,36.57971014492753,52.8695652173913,75.36231884057972,100.0,0.0,0.0,3,12,12,2.139680045147377,105.64537648181147,30000.0,circle,12,11,8,8
14800x114800-3,E16-18_S04_a,14800,114800,538,538,6.289715570908998,2369.0,7.770645,37.653018151118616,54.115660616293795,73.82861967074716,98.39594765723935,0.0,0.0,3,12,12,0.5648923186846964,125.58328117655266,30000.0,circle,12,11,8,8
14800x114820-3,E16-18_S04_a,14800,114820,512,512,6.240275845170769,2563.0,7.8493237,40.343347639484975,58.13499804916113,77.33125243854857,99.53179867342958,0.0,0.0,3,15,1,-1.0098954077779845,145.52118587129385,30000.0,circle,14,4,5,6
14800x114840-3,E16-18_S04_a,14800,114840,595,595,6.39024066706535,3299.0,8.101678,39.76962715974538,57.74477114277053,75.47741739921187,97.12033949681722,0.0,0.0,3,1,1,-2.5846831342406653,165.45909056603503,30000.0,circle,2,4,5,6
14800x114860-3,E16-18_S04_a,14800,114860,553,553,6.317164686747284,2778.0,7.9298463,38.408927285817136,55.291576673866096,74.29805615550757,98.09215262778977,0.0,0.0,3,1,1,-4.159470860703347,185.3969952607762,30000.0,circle,2,4,5,6
14800x114880-3,E16-18_S04_a,14800,114880,518,518,6.251903883165888,2649.0,7.8823147,42.65760664401661,60.249150622876556,78.55794639486598,99.32049830124575,0.0,0.0,3,1,1,-5.734258587166027,205.33489995551741,30000.0,circle,2,4,5,6
14800x114900-3,E16-18_S04_a,14800,114900,520,520,6.255750041753367,2583.0,7.857094,39.79868370112273,57.91715060007743,76.96476964769647,99.22570654277972,0.0,0.0,3,2,3,-7.309046313628708,225.2728046502586,30000.0,circle,4,0,2,3
14800x114920-3,E16-18_S04_a,14800,114920,560,560,6.329720905522696,2857.0,7.957877,39.796989849492476,56.737836891844594,75.1837591879594,97.89989499474973,0.0,0.0,3,1,1,-8.883834040091388,245.2107093449998,30000.0,circle,2,4,5,6
14820x114440-3,E16-18_S04_a,14820,114440,402,402,5.998936561946683,2038.0,7.620215,46.46712463199215,66.04514229636898,84.73994111874387,100.0,0.0,0.0,3,2,3,48.84897608975414,-231.72421560232607,30000.0,circle,4,0,2,3
